"id","url","address","price","property","floorplanArea","type","bedrooms","bathrooms","tenure","size","nearestStationName","nearestStationDistance"
"123215591","https://rightmove.co.uk/properties/123215591#/?channel=RES_BUY","Marlborough Road, Richmond","£1,250,000","","136.4","Flat","×3","×3","Share of Freehold","","Richmond Station","0.6 miles"
"123908411","https://rightmove.co.uk/properties/123908411#/?channel=RES_BUY","Gloucester Road, Kew, Surrey, TW9","£1,295,000","","","Terraced","×3","×1","Freehold","","Kew Gardens Station","0.4 miles"
"118372829","https://rightmove.co.uk/properties/118372829#/?channel=RES_BUY","Ham Gate Avenue, Richmond, Surrey, TW10","£1,295,000","","","Cottage","×2","×2","Freehold","","Teddington Station","1.5 miles"
"122398799","https://rightmove.co.uk/properties/122398799#/?channel=RES_BUY","Forest Road, Kew, Surrey, TW9","£1,295,000","","","Terraced","×4","×2","Freehold","","Kew Gardens Station","0.3 miles"
"123553217","https://rightmove.co.uk/properties/123553217#/?channel=RES_BUY","Derby Road, London, East Sheen, SW14","£1,300,000","","141.3","Semi-Detached","×3","×3","Freehold","","North Sheen Station","0.5 miles"
"123892361","https://rightmove.co.uk/properties/123892361#/?channel=RES_BUY","Houblon Road","£1,300,000","","","End of Terrace","×3","×2","Freehold","","Richmond Station","0.2 miles"
"119800628","https://rightmove.co.uk/properties/119800628#/?channel=RES_BUY","Hillbrow, Richmond Hill, Richmond, Surrey, TW10","£1,300,000","","","Flat","×4","×2","Share of Freehold","","Richmond Station","0.6 miles"
"121106258","https://rightmove.co.uk/properties/121106258#/?channel=RES_BUY","Richmond, London, TW10","£1,300,000","","","Flat","×3","×2","Ask agent","1,280 sq. ft.","Richmond Station","0.5 miles"
"124559438","https://rightmove.co.uk/properties/124559438#/?channel=RES_BUY","Chilton Road, Kew, Surrey, TW9","£1,350,000","","","House","×4","","Freehold","","North Sheen Station","0.3 miles"
"124455191","https://rightmove.co.uk/properties/124455191#/?channel=RES_BUY","Jocelyn Road, Richmond","£1,350,000","","135.4","Terraced","×3","×2","Freehold","","Richmond Station","0.3 miles"
"125223809","https://rightmove.co.uk/properties/125223809#/?channel=RES_BUY","The Vineyard, Richmond","£1,350,000","","118.34","Terraced","×3","×1","Freehold","","Richmond Station","0.3 miles"
"124312019","https://rightmove.co.uk/properties/124312019#/?channel=RES_BUY","Silver Birches Close, Richmond, TW10","£1,400,000","","","House","×2","×2","Ask agent","","Richmond Station","0.4 miles"
"85571628","https://rightmove.co.uk/properties/85571628#/?channel=RES_BUY","Broadhurst Close, Richmond, TW10","£1,400,000","","65.9","Terraced","×4","×3","Freehold","","North Sheen Station","0.6 miles"
"124513496","https://rightmove.co.uk/properties/124513496#/?channel=RES_BUY","Marchmont Road, Richmond, Surrey, TW10","£1,400,000","","89.2","Terraced","×2","×2","Freehold","","Richmond Station","0.4 miles"
"125521682","https://rightmove.co.uk/properties/125521682#/?channel=RES_BUY","Gloucester Road, Kew, Richmond, Surrey, TW9","£1,425,000","","","End of Terrace","×4","","Freehold","","Kew Gardens Station","0.3 miles"
"96593533","https://rightmove.co.uk/properties/96593533#/?channel=RES_BUY","Taylor Avenue, Richmond, TW9","£1,425,000","","","Semi-Detached","×4","×2","Freehold","","Kew Gardens Station","0.4 miles"
"123963797","https://rightmove.co.uk/properties/123963797#/?channel=RES_BUY","Lock Road, Richmond, Surrey, TW10","£1,450,000","","","Semi-Detached","×3","×2","Freehold","","Teddington Station","1.1 miles"
"106950542","https://rightmove.co.uk/properties/106950542#/?channel=RES_BUY","Station Parade, Kew, Surrey, TW9","£1,475,000","","","Apartment","×4","×3","Leasehold","","Kew Gardens Station","0.0 miles"
"116082308","https://rightmove.co.uk/properties/116082308#/?channel=RES_BUY","Little Green, Richmond, TW9","£1,500,000","","","Apartment","×3","×3","Leasehold","","Richmond Station","0.1 miles"
"124517768","https://rightmove.co.uk/properties/124517768#/?channel=RES_BUY","Halford Road, Richmond, TW10","£1,550,000","","85.2","Flat","×3","×3","Share of Freehold","","Richmond Station","0.3 miles"
"85483926","https://rightmove.co.uk/properties/85483926#/?channel=RES_BUY","Petersham Road, Richmond, London, TW10","£1,595,000","","","Apartment","×2","×2","Share of Freehold","","Richmond Station","0.6 miles"
"120603461","https://rightmove.co.uk/properties/120603461#/?channel=RES_BUY","Richmond Hill, Richmond, TW10.","£1,595,000","","","Flat","×3","×2","Share of Freehold","","Richmond Station","0.6 miles"
"124365956","https://rightmove.co.uk/properties/124365956#/?channel=RES_BUY","Park House, Richmond Hill, Richmond, TW10","£1,595,000","","","Apartment","×3","×2","Ask agent","","Richmond Station","0.6 miles"
"124517300","https://rightmove.co.uk/properties/124517300#/?channel=RES_BUY","Evelyn Road, Richmond, TW9","£1,600,000","","42.7","Terraced","×4","×2","Freehold","","Richmond Station","0.3 miles"
"120349676","https://rightmove.co.uk/properties/120349676#/?channel=RES_BUY","Ormond Road, Richmond, Surrey, TW10","£1,600,000","","164.6","Terraced","×4","×2","Freehold","","Richmond Station","0.3 miles"
"124252895","https://rightmove.co.uk/properties/124252895#/?channel=RES_BUY","Manor Road, Richmond, Surrey, TW9","£1,600,000","","176.0","Semi-Detached","×5","×3","Freehold","","North Sheen Station","0.1 miles"
"125342105","https://rightmove.co.uk/properties/125342105#/?channel=RES_BUY","Denehurst Gardens, Richmond, TW10","£1,625,000","","206.1","Semi-Detached","×5","×2","Freehold","","North Sheen Station","0.2 miles"
"124878080","https://rightmove.co.uk/properties/124878080#/?channel=RES_BUY","Defoe Avenue, Kew, TW9","£1,650,000","","","End of Terrace","×4","×2","Freehold","","Kew Gardens Station","0.3 miles"
"118489991","https://rightmove.co.uk/properties/118489991#/?channel=RES_BUY","Star and Garter   , Richmond Hill, Richmond, London, TW10","£1,700,000","","136.79","Apartment","×2","×2","Leasehold","","Richmond Station","0.9 miles"
"124623122","https://rightmove.co.uk/properties/124623122#/?channel=RES_BUY","Larkfield Road Richmond","£1,750,000","","","Semi-Detached","×5","×3","Freehold","","Richmond Station","0.1 miles"
"123227279","https://rightmove.co.uk/properties/123227279#/?channel=RES_BUY","Bushwood Road, Richmond, Surrey, TW9","£1,750,000","","","Semi-Detached","×5","×3","Freehold","","Kew Bridge Station","0.4 miles"
"124568819","https://rightmove.co.uk/properties/124568819#/?channel=RES_BUY","Bainbridge Close, Ham, Richmond, TW10","£1,750,000","","","Detached","×5","×3","Freehold","","Kingston Station","1.1 miles"
"123285077","https://rightmove.co.uk/properties/123285077#/?channel=RES_BUY","Salamander Close, Kingston Upon Thames","£1,750,000","","160.71","Detached","×4","×2","Freehold","","Teddington Station","0.9 miles"
"125563031","https://rightmove.co.uk/properties/125563031#/?channel=RES_BUY","Lock Road, Richmond, TW10","£1,750,000","","76.3","Semi-Detached","×4","×2","Ask agent","","Teddington Station","1.1 miles"
"125661065","https://rightmove.co.uk/properties/125661065#/?channel=RES_BUY","Salamander Close, North Kingston, Kingston upon Thames, KT2","£1,750,000","","165.6","Detached","×5","×2","Freehold","1,782 sq. ft.","Teddington Station","0.9 miles"
"123239249","https://rightmove.co.uk/properties/123239249#/?channel=RES_BUY","Arlington Road, Richmond, TW10","£1,800,000","","","Semi-Detached","×5","×3","Ask agent","","Twickenham Station","1.2 miles"
"125637644","https://rightmove.co.uk/properties/125637644#/?channel=RES_BUY","King George Square, Richmond Hill, TW10","£1,800,000","","152.4","House","×4","×3","Freehold","","Richmond Station","0.8 miles"
"125621120","https://rightmove.co.uk/properties/125621120#/?channel=RES_BUY","King George Square, Richmond","£1,800,000","","152.4","Terraced","×4","×3","Freehold","","Richmond Station","0.8 miles"
"125655509","https://rightmove.co.uk/properties/125655509#/?channel=RES_BUY","Arlington Road, Richmond, TW10","£1,800,000","","190.6","House","×5","×3","Freehold","","Twickenham Station","1.2 miles"
"125242037","https://rightmove.co.uk/properties/125242037#/?channel=RES_BUY","Petersham Road, Richmond, Surrey, TW10","£1,850,000","","175.74","Detached","×5","×1","Freehold","","St. Margarets Station","1.3 miles"
"88349213","https://rightmove.co.uk/properties/88349213#/?channel=RES_BUY","Nylands Avenue, Kew, Surrey, TW9","£1,895,000","","","Detached","×4","×2","Freehold","","Kew Gardens Station","0.2 miles"
"88349213","https://rightmove.co.uk/properties/88349213#/?channel=RES_BUY","Nylands Avenue, Kew, Surrey, TW9","£1,895,000","","","Detached","×4","×2","Freehold","","Kew Gardens Station","0.2 miles"
"125458712","https://rightmove.co.uk/properties/125458712#/?channel=RES_BUY","Townshend Terrace, Richmond","£1,900,000","","152.5","Semi-Detached","×4","×2","Freehold","","North Sheen Station","0.3 miles"
"121327904","https://rightmove.co.uk/properties/121327904#/?channel=RES_BUY","Larkfield Road, Richmond","£2,000,000","","","Detached","×5","×4","Freehold","","Richmond Station","0.1 miles"
"122270057","https://rightmove.co.uk/properties/122270057#/?channel=RES_BUY","Ham Farm Road, London TW10","£2,000,000","","","Detached","×4","×3","Freehold","2,121 sq. ft.","Hampton Wick Station","1.3 miles"
"125062166","https://rightmove.co.uk/properties/125062166#/?channel=RES_BUY","Ham Farm Road, Richmond","£2,000,000","","","Detached","×4","×2","Freehold","1,800 sq. ft.","Hampton Wick Station","1.3 miles"
"120563954","https://rightmove.co.uk/properties/120563954#/?channel=RES_BUY","Layton Place, Kew, Richmond, TW9","£2,100,000","","","Detached","×5","×4","Freehold","","Kew Gardens Station","0.1 miles"
"119840750","https://rightmove.co.uk/properties/119840750#/?channel=RES_BUY","Barrons Chase, Richmond, Surrey, TW10","£2,100,000","","","Semi-Detached","×5","×3","Freehold","","Kingston Station","1.1 miles"
"123733673","https://rightmove.co.uk/properties/123733673#/?channel=RES_BUY","Larkfield Road, Richmond","£2,200,000","","","Terraced","×5","×3","Freehold","","Richmond Station","0.1 miles"
"123420251","https://rightmove.co.uk/properties/123420251#/?channel=RES_BUY","Kew Green, Kew, TW9","£2,250,000","","","House","×4","×1","Freehold","","Kew Bridge Station","0.3 miles"
"124395647","https://rightmove.co.uk/properties/124395647#/?channel=RES_BUY","The Vineyard, Richmond, Surrey, TW10","£2,300,000","","145.7","Terraced","×3","×2","Freehold","","Richmond Station","0.4 miles"
"123534524","https://rightmove.co.uk/properties/123534524#/?channel=RES_BUY","Lawn Crescent, Kew, Surrey, TW9","£2,490,000","","","Semi-Detached","×5","×2","Freehold","","Kew Gardens Station","0.2 miles"
"124085348","https://rightmove.co.uk/properties/124085348#/?channel=RES_BUY","Bainbridge Close, Ham, Richmond","£2,500,000","","304.5","Detached","×6","×5","Freehold","3,278 sq. ft.","Kingston Station","1.1 miles"
"124981910","https://rightmove.co.uk/properties/124981910#/?channel=RES_BUY","Mortlake Road, Kew, TW9","£2,500,000","","","Detached","×3","×2","Freehold","2,600 sq. ft.","Kew Gardens Station","0.3 miles"
"125242121","https://rightmove.co.uk/properties/125242121#/?channel=RES_BUY","Queens Road, Richmond Hill","£2,500,000","","","Detached","×5","×1","Freehold","","Richmond Station","0.6 miles"
"125145407","https://rightmove.co.uk/properties/125145407#/?channel=RES_BUY","Onslow Avenue, Richmond, Surrey, TW10","£2,500,000","","","Terraced","×4","×2","Freehold","","Richmond Station","0.4 miles"
"123198416","https://rightmove.co.uk/properties/123198416#/?channel=RES_BUY","Kings Road, Richmond, TW10","£2,550,000","","","Semi-Detached","×5","×3","Ask agent","","Richmond Station","0.3 miles"
"122654411","https://rightmove.co.uk/properties/122654411#/?channel=RES_BUY","Kings Road","£2,550,000","","","Semi-Detached","×5","×3","Freehold","","Richmond Station","0.3 miles"
"124533830","https://rightmove.co.uk/properties/124533830#/?channel=RES_BUY","Broomfield Road, Kew, Richmond, TW9","£2,700,000","","96.3","Flat","×4","×4","Share of Freehold","2,468 sq. ft.","Kew Gardens Station","0.2 miles"
"124125203","https://rightmove.co.uk/properties/124125203#/?channel=RES_BUY","Queens Road, Richmond, TW10","£2,750,000","","131.6","Detached","×5","×2","Freehold","","Richmond Station","0.6 miles"
"114746006","https://rightmove.co.uk/properties/114746006#/?channel=RES_BUY","Queens Road, Richmond, Surrey, TW10","£2,750,000","","258.4","Detached","×5","×2","Freehold","","Richmond Station","0.6 miles"
"123287345","https://rightmove.co.uk/properties/123287345#/?channel=RES_BUY","Birchgrove House, Strand Drive, Kew, TW9","£2,750,000","","","Apartment","×5","×3","Leasehold","","Chiswick Station","0.4 miles"
"124462172","https://rightmove.co.uk/properties/124462172#/?channel=RES_BUY","Pagoda Avenue, Richmond, Surrey, TW9","£2,750,000","","260.86","Semi-Detached","×5","×3","Freehold","","North Sheen Station","0.4 miles"
"123053525","https://rightmove.co.uk/properties/123053525#/?channel=RES_BUY","Lion Gate Gardens, Richmond, TW9","£2,750,000","","263.6","Semi-Detached","×5","×2","Freehold","","North Sheen Station","0.3 miles"
"123870251","https://rightmove.co.uk/properties/123870251#/?channel=RES_BUY","Sandycombe Road, Kew Surrey, TW9","£2,800,000","","","Semi-Detached","×6","×4","Freehold","2,804 sq. ft.","Kew Gardens Station","0.2 miles"
"114306314","https://rightmove.co.uk/properties/114306314#/?channel=RES_BUY","Sandycombe Road, Kew, Surrey, TW9","£2,800,000","","","Semi-Detached","×6","×4","Ask agent","","Kew Gardens Station","0.2 miles"
"122879453","https://rightmove.co.uk/properties/122879453#/?channel=RES_BUY","Sandycombe Road, Richmond, TW9","£2,800,000","","","Detached","×9","×8","Freehold","2,849 sq. ft.","Kew Gardens Station","0.2 miles"
"122642966","https://rightmove.co.uk/properties/122642966#/?channel=RES_BUY","Sandycombe Road, London, TW9","£2,800,000","","177.8","Semi-Detached","","","Ask agent","","Kew Gardens Station","0.2 miles"
"85107819","https://rightmove.co.uk/properties/85107819#/?channel=RES_BUY","Ham Street, Richmond, TW10","£2,900,000","","","Detached","×3","×3","Freehold","","Strawberry Hill Station","1.2 miles"
"125244497","https://rightmove.co.uk/properties/125244497#/?channel=RES_BUY","Richmond Hill, Richmond, TW10","£2,950,000","","","Flat","×3","×2","Leasehold","","Richmond Station","0.9 miles"
"84709041","https://rightmove.co.uk/properties/84709041#/?channel=RES_BUY","Floyer Close, Richmond, Surrey, TW10","£2,995,000","","310.1","Detached","×6","×5","Freehold","","North Sheen Station","0.4 miles"
"73943927","https://rightmove.co.uk/properties/73943927#/?channel=RES_BUY","Mortlake Road, Kew, Richmond, Surrey, TW9","£3,000,000","","","Detached","×5","×5","Freehold","","Kew Gardens Station","0.3 miles"
"124737671","https://rightmove.co.uk/properties/124737671#/?channel=RES_BUY","Mortlake Road, Kew, Surrey, TW9","£3,000,000","","","Detached","×5","×5","Freehold","","Kew Gardens Station","0.3 miles"
"74763217","https://rightmove.co.uk/properties/74763217#/?channel=RES_BUY","The Church, Cambridge Road, Kew, Surrey, TW9","£3,195,000","","","Detached","×5","×5","Freehold","","Kew Gardens Station","0.4 miles"
"84784578","https://rightmove.co.uk/properties/84784578#/?channel=RES_BUY","Church Road, Richmond, Surrey, TW9","£3,250,000","","266.2","Semi-Detached","×5","×3","Freehold","","Richmond Station","0.1 miles"
"122050745","https://rightmove.co.uk/properties/122050745#/?channel=RES_BUY","Floyer Close, Richmond, TW10","£3,250,000","","143.4","Detached","×6","×6","Freehold","","North Sheen Station","0.4 miles"
"123802379","https://rightmove.co.uk/properties/123802379#/?channel=RES_BUY","Floyer Close, Richmond, Surrey, TW10","£3,250,000","","340.6","Detached","×7","×6","Freehold","","North Sheen Station","0.4 miles"
"85583298","https://rightmove.co.uk/properties/85583298#/?channel=RES_BUY","Richmond, Surrey, TW10","£3,300,000","","","Terraced","×7","×3","Freehold","","North Sheen Station","0.3 miles"
"106913681","https://rightmove.co.uk/properties/106913681#/?channel=RES_BUY","West Hall Road, Richmond, Surrey, UK, TW9","£3,400,000","","","Detached","×6","×2","Freehold","","Kew Gardens Station","0.3 miles"
"84908928","https://rightmove.co.uk/properties/84908928#/?channel=RES_BUY","West Hall Manor, West Hall Road, Kew, TW9","£3,400,000","","","Detached","×6","×2","Freehold","","Kew Gardens Station","0.3 miles"
"124585358","https://rightmove.co.uk/properties/124585358#/?channel=RES_BUY","Paradise Road, Richmond, Surrey, TW9","£3,500,000","","346.4","Terraced","×5","×5","Freehold","","Richmond Station","0.2 miles"
"124294508","https://rightmove.co.uk/properties/124294508#/?channel=RES_BUY","Mount Ararat Road, Richmond","£3,500,000","","277.1","Semi-Detached","×5","×2","Freehold","","Richmond Station","0.3 miles"
"125406482","https://rightmove.co.uk/properties/125406482#/?channel=COM_BUY","Eel Pie Island Slipways, Twickenham","£3,500,000","","","","","","","","Twickenham Station","0.4 miles"
"108500255","https://rightmove.co.uk/properties/108500255#/?channel=RES_BUY","Lion Gate Gardens, Kew, Surrey, TW9","£3,650,000","","","Detached","×5","×4","Freehold","","North Sheen Station","0.4 miles"
"109949066","https://rightmove.co.uk/properties/109949066#/?channel=RES_BUY","Lion Gate Gardens, Richmond, Surrey, TW9","£3,650,000","","271.9","Detached","×5","×4","Freehold","","North Sheen Station","0.3 miles"
"120460793","https://rightmove.co.uk/properties/120460793#/?channel=RES_BUY","The Avenue, Kew, Surrey, TW9","£3,750,000","","","Detached","×7","×2","Freehold","","Kew Gardens Station","0.3 miles"
"78670845","https://rightmove.co.uk/properties/78670845#/?channel=RES_BUY","West Hall Road, Kew, Surrey, TW9","£3,750,000","","","House","×6","×2","Freehold","","Kew Gardens Station","0.3 miles"
"123214646","https://rightmove.co.uk/properties/123214646#/?channel=RES_BUY","Marlborough Road, Richmond, Surrey, TW10","£3,750,000","","243.8","Semi-Detached","×5","×2","Freehold","","Richmond Station","0.6 miles"
"123822512","https://rightmove.co.uk/properties/123822512#/?channel=RES_BUY","Kings Road, Richmond, Surrey, TW10","£4,000,000","","326.4","Detached","×6","×4","Freehold","","Richmond Station","0.3 miles"
"123822512","https://rightmove.co.uk/properties/123822512#/?channel=RES_BUY","Kings Road, Richmond, Surrey, TW10","£4,000,000","","326.4","Detached","×6","×4","Freehold","","Richmond Station","0.3 miles"
"85057422","https://rightmove.co.uk/properties/85057422#/?channel=RES_BUY","West Hall Road, Richmond, TW9","£4,300,000","","","Detached","×6","×2","Freehold","4,940 sq. ft.","Kew Gardens Station","0.3 miles"
"116068925","https://rightmove.co.uk/properties/116068925#/?channel=RES_BUY","West Hall Manor, Kew","£4,300,000","","","Manor House","×6","×2","Freehold","3,466 sq. ft.","Kew Gardens Station","0.3 miles"
"122624345","https://rightmove.co.uk/properties/122624345#/?channel=RES_BUY",", Kew, Richmond, Surrey, TW9","£4,300,000","","77.7","Detached","×7","×3","Freehold","5,048 sq. ft.","Kew Gardens Station","0.3 miles"
"84908931","https://rightmove.co.uk/properties/84908931#/?channel=RES_BUY","West Hall Manor, West Hall Road, Kew, TW9","£4,300,000","","","Detached","×7","×2","Freehold","","Kew Gardens Station","0.3 miles"
"120679346","https://rightmove.co.uk/properties/120679346#/?channel=RES_BUY","Pembroke Villas, The Green, Richmond, TW9","£4,800,000","","","Semi-Detached","×5","×3","Freehold","","Richmond Station","0.3 miles"
"124958318","https://rightmove.co.uk/properties/124958318#/?channel=RES_BUY","Star and Garter House, Richmond Hill, Richmond, Surrey, TW10","£4,950,000","","178.8","Apartment","×3","×3","Leasehold","","Richmond Station","0.9 miles"
"123615968","https://rightmove.co.uk/properties/123615968#/?channel=RES_BUY","Petersham Road, Richmond, Surrey, TW10","£5,000,000","","359.8","Semi-Detached","×7","×5","Freehold","","St. Margarets Station","1.2 miles"
"125477237","https://rightmove.co.uk/properties/125477237#/?channel=RES_BUY","Petersham Road, Richmond, TW10","£5,000,000","","359.8","House","×7","×4","Freehold","","St. Margarets Station","1.2 miles"
"113529638","https://rightmove.co.uk/properties/113529638#/?channel=RES_BUY","Kew Road, Richmond, TW9","£5,500,000","","","Detached","×17","","Freehold","","Kew Gardens Station","0.3 miles"
"115947425","https://rightmove.co.uk/properties/115947425#/?channel=RES_BUY","Kew Road, Richmond, TW9","£5,500,000","","595.1","Detached","×14","×14","Freehold","6,615 sq. ft.","Kew Gardens Station","0.2 miles"
"113480618","https://rightmove.co.uk/properties/113480618#/?channel=RES_BUY","Richmond upon Thames, London, TW9","£5,500,000","","","Detached","×14","×10","Freehold","","Kew Gardens Station","0.2 miles"
"113531897","https://rightmove.co.uk/properties/113531897#/?channel=RES_BUY","Creefleet House, Kew Road, Richmond, Surrey, TW9","£5,500,000","","","Detached","×13","×14","Freehold","","Kew Gardens Station","0.2 miles"
"125089127","https://rightmove.co.uk/properties/125089127#/?channel=RES_BUY","Kings Road, Richmond, TW10","£5,700,000","","151.7","Semi-Detached","×7","×4","Freehold","","Richmond Station","0.3 miles"
"122467241","https://rightmove.co.uk/properties/122467241#/?channel=RES_BUY","Sudbrook Lane, Richmond, TW10","£6,950,000","","","Detached","×6","×3","Freehold","","St. Margarets Station","1.1 miles"
"96621700","https://rightmove.co.uk/properties/96621700#/?channel=RES_BUY","Sudbrook Lane, Richmond, TW10","£6,950,000","","411.8","Detached","×6","×3","Freehold","","St. Margarets Station","1.2 miles"
"96627382","https://rightmove.co.uk/properties/96627382#/?channel=RES_BUY","Church Road, Ham, Richmond, TW10","£8,250,000","","88.0","Detached","×8","×6","Freehold","","Kingston Station","1.2 miles"
